topic,network,alpha,seed,agent,type,z,z_neighbors,gap,degree
gun_control,random,0.875,3,8,Type-C,-0.850856,-0.880017,0.02916,5
gun_control,random,0.875,3,9,Type-C,-0.835858,-0.883016,0.047159,5
gun_control,random,0.875,3,10,Type-L,0.072514,-0.957442,1.029956,5
gun_control,random,0.875,3,11,Type-C,-0.961355,-0.960981,0.000375,5
gun_control,random,0.875,3,12,Type-L,0.61257,-0.985132,1.597702,5
gun_control,random,0.875,3,13,Type-C,-0.979047,-0.980913,0.001866,5
gun_control,random,0.875,3,14,Type-C,-0.853956,-0.879397,0.025441,5
gun_control,random,0.875,3,15,Type-C,-0.943717,-0.948091,0.004375,5
gun_control,random,0.875,3,16,Type-C,-0.983281,-0.984285,0.001004,5
gun_control,random,0.875,3,17,Type-C,-0.869593,-0.876269,0.006676,5
gun_control,random,0.875,3,18,Type-L,0.592422,-0.861445,1.453866,5
gun_control,random,0.875,3,19,Type-C,-0.404606,-0.381876,0.02273,5
gun_control,random,0.875,3,20,Type-C,-0.428633,-0.377071,0.051562,5
gun_control,random,0.875,3,21,Type-C,-0.391568,-0.384484,0.007084,5
gun_control,random,0.875,3,22,Type-C,-0.350575,-0.367371,0.016796,5
gun_control,random,0.875,3,23,Type-C,-0.394646,-0.383868,0.010778,5
gun_control,random,0.875,3,24,Type-C,-0.343958,-0.368694,0.024736,5
gun_control,random,0.875,3,25,Type-C,0.09456,0.104322,0.009761,5
gun_control,random,0.875,3,26,Type-L,-0.125199,-0.077071,0.048128,5
gun_control,random,0.875,3,27,Type-C,0.209519,0.196352,0.013167,5
gun_control,random,0.875,3,28,Type-C,0.093607,0.104512,0.010905,5
gun_control,random,0.875,3,29,Type-C,-0.302076,-0.321189,0.019113,5
gun_control,random,0.875,3,30,Type-L,0.852131,0.575374,0.276756,5
gun_control,random,0.875,3,31,Type-C,0.271166,0.269173,0.001994,5
gun_control,random,0.875,3,32,Type-C,0.555991,0.563829,0.007838,5
gun_control,random,0.875,3,33,Type-C,0.498266,0.542842,0.044577,5
gun_control,random,0.875,3,34,Type-C,0.449911,0.488262,0.038352,5
gun_control,random,0.875,3,35,Type-C,0.557989,0.563429,0.00544,5
gun_control,random,0.875,3,36,Type-C,0.557899,0.563447,0.005548,5
gun_control,random,0.875,3,37,Type-C,0.981758,0.979387,0.002371,5
gun_control,random,0.875,3,38,Type-C,0.967778,0.972798,0.00502,5
gun_control,random,0.875,3,39,Type-C,0.976997,0.977836,0.000839,5
gun_control,random,0.875,3,40,Type-C,0.977324,0.97777,0.000446,5
gun_control,random,0.875,3,41,Type-C,0.907676,0.90851,0.000833,5
gun_control,random,0.875,3,42,Type-C,0.970735,0.972206,0.001471,5
gun_control,random,0.875,3,43,Type-C,0.899301,0.910185,0.010884,5
gun_control,random,0.875,3,44,Type-C,0.979772,0.979785,1.2e-05,5
gun_control,random,0.875,3,45,Type-C,0.983255,0.979088,0.004167,5
gun_control,random,0.875,3,46,Type-C,0.979588,0.979821,0.000233,5
gun_control,random,0.875,3,47,Type-C,0.894371,0.911171,0.016799,5
gun_control,random,0.875,3,48,Type-C,0.959345,0.966047,0.006702,5
gun_control,random,0.875,3,49,Type-L,0.937401,0.98034,0.042939,5
gun_control,random,0.875,4,0,Type-C,-0.984498,-0.987473,0.002976,5
gun_control,random,0.875,4,1,Type-C,-0.987994,-0.986774,0.00122,5
gun_control,random,0.875,4,2,Type-C,-0.960343,-0.957215,0.003128,5
gun_control,random,0.875,4,3,Type-C,-0.950203,-0.950268,6.5e-05,5
gun_control,random,0.875,4,4,Type-C,-0.939625,-0.952384,0.012759,5
gun_control,random,0.875,4,5,Type-C,-0.989692,-0.986435,0.003257,5
gun_control,random,0.875,4,6,Type-C,-0.950583,-0.950192,0.000391,5
gun_control,random,0.875,4,7,Type-C,-0.988136,-0.986746,0.001391,5
gun_control,random,0.875,4,8,Type-C,-0.83626,-0.857698,0.021437,5
gun_control,random,0.875,4,9,Type-C,-0.821612,-0.860627,0.039015,5
gun_control,random,0.875,4,10,Type-L,0.186761,-0.952384,1.139145,5
gun_control,random,0.875,4,11,Type-C,-0.954355,-0.949438,0.004917,5
gun_control,random,0.875,4,12,Type-C,-0.986152,-0.987143,0.00099,5
gun_control,random,0.875,4,13,Type-L,0.045268,-0.980876,1.026143,5
gun_control,random,0.875,4,14,Type-C,-0.837805,-0.857389,0.019583,5
gun_control,random,0.875,4,15,Type-C,-0.946436,-0.951022,0.004586,5
gun_control,random,0.875,4,16,Type-C,-0.985392,-0.987295,0.001902,5
gun_control,random,0.875,4,17,Type-L,0.831879,-0.876348,1.708226,5
gun_control,random,0.875,4,18,Type-C,-0.743009,-0.772677,0.029668,5
gun_control,random,0.875,4,19,Type-C,-0.404014,-0.381001,0.023012,5
gun_control,random,0.875,4,20,Type-C,-0.428084,-0.376187,0.051896,5
gun_control,random,0.875,4,21,Type-C,-0.390952,-0.383614,0.007338,5
gun_control,random,0.875,4,22,Type-C,-0.349235,-0.365386,0.016151,5
gun_control,random,0.875,4,23,Type-C,-0.394064,-0.382991,0.011073,5
gun_control,random,0.875,4,24,Type-C,-0.342671,-0.366699,0.024028,5
gun_control,random,0.875,4,25,Type-C,0.09193,0.083688,0.008241,5
gun_control,random,0.875,4,26,Type-C,-0.082949,-0.081982,0.000967,5
gun_control,random,0.875,4,27,Type-C,0.178569,0.141042,0.037527,5
gun_control,random,0.875,4,28,Type-C,0.090794,0.083916,0.006878,5
gun_control,random,0.875,4,29,Type-C,-0.295229,-0.311974,0.016745,5
gun_control,random,0.875,4,30,Type-L,0.772041,0.671878,0.100162,5
gun_control,random,0.875,4,31,Type-C,0.290459,0.27417,0.016288,5
gun_control,random,0.875,4,32,Type-C,0.546748,0.557021,0.010273,5
gun_control,random,0.875,4,33,Type-C,0.460222,0.47801,0.017788,5
gun_control,random,0.875,4,34,Type-C,0.45337,0.47938,0.02601,5
gun_control,random,0.875,4,35,Type-C,0.550266,0.556317,0.006051,5
gun_control,random,0.875,4,36,Type-C,0.549206,0.556529,0.007324,5
gun_control,random,0.875,4,37,Type-C,0.982956,0.981138,0.001818,5
gun_control,random,0.875,4,38,Type-C,0.966196,0.970421,0.004225,5
gun_control,random,0.875,4,39,Type-C,0.979595,0.978185,0.00141,5
gun_control,random,0.875,4,40,Type-C,0.980131,0.981702,0.001571,5
gun_control,random,0.875,4,41,Type-C,0.910215,0.912912,0.002697,5
gun_control,random,0.875,4,42,Type-L,0.884048,0.973854,0.089806,5
gun_control,random,0.875,4,43,Type-C,0.887564,0.891293,0.003729,5
gun_control,random,0.875,4,44,Type-C,0.980921,0.981544,0.000623,5
gun_control,random,0.875,4,45,Type-L,0.949031,0.98181,0.032778,5
gun_control,random,0.875,4,46,Type-C,0.980722,0.981584,0.000862,5
gun_control,random,0.875,4,47,Type-C,0.881294,0.892547,0.011254,5
gun_control,random,0.875,4,48,Type-C,0.962624,0.971135,0.008511,5
gun_control,random,0.875,4,49,Type-C,0.984318,0.980865,0.003453,5
gun_control,random,0.875,5,0,Type-C,-0.982269,-0.984322,0.002053,5
gun_control,random,0.875,5,1,Type-C,-0.98604,-0.983568,0.002472,5
gun_control,random,0.875,5,2,Type-C,-0.966142,-0.967678,0.001537,5
gun_control,random,0.875,5,3,Type-C,-0.957205,-0.962218,0.005013,5
gun_control,random,0.875,5,4,Type-C,-0.914169,-0.918757,0.004587,5
gun_control,random,0.875,5,5,Type-C,-0.987338,-0.983308,0.00403,5
gun_control,random,0.875,5,6,Type-C,-0.958585,-0.961942,0.003356,5
gun_control,random,0.875,5,7,Type-C,-0.986146,-0.983547,0.002599,5
gun_control,random,0.875,5,8,Type-C,-0.843521,-0.86873,0.025209,5
gun_control,random,0.875,5,9,Type-L,0.869293,-0.848228,1.717521,5
gun_control,random,0.875,5,10,Type-L,-0.3757,-0.957866,0.582166,5
gun_control,random,0.875,5,11,Type-C,-0.96137,-0.961385,1.5e-05,5
gun_control,random,0.875,5,12,Type-L,0.457431,-0.984984,1.442414,5
gun_control,random,0.875,5,13,Type-C,-0.978962,-0.980744,0.001783,5
gun_control,random,0.875,5,14,Type-C,-0.845838,-0.868266,0.022429,5
gun_control,random,0.875,5,15,Type-C,-0.94603,-0.951494,0.005464,5
gun_control,random,0.875,5,16,Type-C,-0.983125,-0.984151,0.001026,5
gun_control,random,0.875,5,17,Type-C,-0.886125,-0.901353,0.015227,5
gun_control,random,0.875,5,18,Type-C,-0.751487,-0.784964,0.033477,5
gun_control,random,0.875,5,19,Type-C,-0.411659,-0.391849,0.019809,5
gun_control,random,0.875,5,20,Type-C,-0.435166,-0.387148,0.048019,5
gun_control,random,0.875,5,21,Type-C,-0.398895,-0.394402,0.004493,5
gun_control,random,0.875,5,22,Type-C,-0.347914,-0.36363,0.015716,5
gun_control,random,0.875,5,23,Type-C,-0.40157,-0.393867,0.007703,5
gun_control,random,0.875,5,24,Type-C,-0.341402,-0.364933,0.023531,5
gun_control,random,0.875,5,25,Type-C,0.129906,0.154909,0.025003,5
gun_control,random,0.875,5,26,Type-C,-0.132441,-0.145895,0.013454,5
gun_control,random,0.875,5,27,Type-C,0.245977,0.245193,0.000785,5
gun_control,random,0.875,5,28,Type-C,0.13052,0.154786,0.024266,5
gun_control,random,0.875,5,29,Type-C,-0.300583,-0.319271,0.018687,5
gun_control,random,0.875,5,30,Type-L,0.543086,0.594555,0.051469,5
gun_control,random,0.875,5,31,Type-C,0.303228,0.299248,0.003981,5
gun_control,random,0.875,5,32,Type-C,0.523648,0.51607,0.007578,5
gun_control,random,0.875,5,33,Type-C,0.470831,0.498021,0.027191,5
gun_control,random,0.875,5,34,Type-C,0.43505,0.457206,0.022156,5
gun_control,random,0.875,5,35,Type-C,0.530892,0.514621,0.016271,5
gun_control,random,0.875,5,36,Type-L,0.578109,0.505177,0.072932,5
gun_control,random,0.875,5,37,Type-C,0.983218,0.981357,0.00186,5
gun_control,random,0.875,5,38,Type-C,0.968873,0.974536,0.005663,5
gun_control,random,0.875,5,39,Type-C,0.977067,0.977955,0.000888,5
gun_control,random,0.875,5,40,Type-C,0.977401,0.977888,0.000487,5
gun_control,random,0.875,5,41,Type-C,0.916129,0.921174,0.005044,5
gun_control,random,0.875,5,42,Type-L,0.22726,0.972263,0.745003,5
gun_control,random,0.875,5,43,Type-C,0.907003,0.922999,0.015997,5
gun_control,random,0.875,5,44,Type-C,0.980237,0.980452,0.000215,5
gun_control,random,0.875,5,45,Type-C,0.984528,0.981095,0.003432,5
gun_control,random,0.875,5,46,Type-C,0.980047,0.98049,0.000443,5
gun_control,random,0.875,5,47,Type-C,0.902775,0.923845,0.02107,5
gun_control,random,0.875,5,48,Type-C,0.957926,0.963903,0.005977,5
gun_control,random,0.875,5,49,Type-C,0.984574,0.981086,0.003489,5
gun_control,random,0.875,6,0,Type-C,-0.982307,-0.984289,0.001982,5
gun_control,random,0.875,6,1,Type-C,-0.987145,-0.985338,0.001806,5
gun_control,random,0.875,6,2,Type-C,-0.963487,-0.963064,0.000423,5
gun_control,random,0.875,6,3,Type-C,-0.947882,-0.947495,0.000387,5
gun_control,random,0.875,6,4,Type-C,-0.923581,-0.931329,0.007748,5
gun_control,random,0.875,6,5,Type-C,-0.988669,-0.985033,0.003635,5
gun_control,random,0.875,6,6,Type-C,-0.947929,-0.947486,0.000443,5
gun_control,random,0.875,6,7,Type-C,-0.987271,-0.985313,0.001958,5
gun_control,random,0.875,6,8,Type-C,-0.814647,-0.824239,0.009591,5
gun_control,random,0.875,6,9,Type-C,-0.800518,-0.827065,0.026547,5
gun_control,random,0.875,6,10,Type-L,0.1623,-0.952355,1.114655,5
gun_control,random,0.875,6,11,Type-C,-0.958612,-0.956351,0.002262,5
gun_control,random,0.875,6,12,Type-C,-0.98528,-0.985711,0.000431,5
gun_control,random,0.875,6,13,Type-C,-0.978587,-0.980276,0.001689,5
gun_control,random,0.875,6,14,Type-C,-0.813886,-0.824391,0.010506,5
gun_control,random,0.875,6,15,Type-C,-0.943867,-0.948298,0.004431,5
gun_control,random,0.875,6,16,Type-C,-0.983164,-0.984118,0.000955,5
gun_control,random,0.875,6,17,Type-C,-0.858354,-0.8593,0.000945,5
gun_control,random,0.875,6,18,Type-C,-0.724856,-0.745826,0.020971,5
gun_control,random,0.875,6,19,Type-C,-0.41874,-0.401889,0.016851,5
gun_control,random,0.875,6,20,Type-C,-0.441728,-0.397292,0.044436,5
gun_control,random,0.875,6,21,Type-C,-0.406253,-0.404387,0.001867,5
gun_control,random,0.875,6,22,Type-C,-0.38036,-0.409565,0.029205,5
gun_control,random,0.875,6,23,Type-C,-0.408522,-0.403933,0.004589,5
gun_control,random,0.875,6,24,Type-C,-0.372583,-0.411121,0.038538,5
gun_control,random,0.875,6,25,Type-C,0.125352,0.146436,0.021084,5
gun_control,random,0.875,6,26,Type-C,-0.076138,-0.067905,0.008233,5
gun_control,random,0.875,6,27,Type-C,0.235287,0.222442,0.012845,5
gun_control,random,0.875,6,28,Type-C,0.125767,0.146353,0.020586,5
gun_control,random,0.875,6,29,Type-L,0.413828,-0.328771,0.742599,5
gun_control,random,0.875,6,30,Type-L,0.767706,0.605961,0.161745,5
gun_control,random,0.875,6,31,Type-C,0.284963,0.341815,0.056852,5
gun_control,random,0.875,6,32,Type-C,0.567308,0.556926,0.010382,5
gun_control,random,0.875,6,33,Type-C,0.45389,0.505833,0.051943,5
gun_control,random,0.875,6,34,Type-C,0.443769,0.451938,0.008168,5
gun_control,random,0.875,6,35,Type-C,0.564298,0.557528,0.00677,5
gun_control,random,0.875,6,36,Type-C,0.564562,0.557475,0.007087,5
gun_control,random,0.875,6,37,Type-C,0.982578,0.980502,0.002076,5
gun_control,random,0.875,6,38,Type-C,0.970287,0.976763,0.006475,5
gun_control,random,0.875,6,39,Type-C,0.975546,0.975711,0.000165,5
gun_control,random,0.875,6,40,Type-C,0.975755,0.975669,8.6e-05,5
gun_control,random,0.875,6,41,Type-L,0.54271,0.960768,0.418058,5
gun_control,random,0.875,6,42,Type-C,0.973677,0.976085,0.002409,5
gun_control,random,0.875,6,43,Type-L,0.674469,0.960768,0.2863,5
gun_control,random,0.875,6,44,Type-C,0.979509,0.979431,7.7e-05,5
gun_control,random,0.875,6,45,Type-C,0.98397,0.980224,0.003746,5
gun_control,random,0.875,6,46,Type-C,0.979328,0.979467,0.000139,5
gun_control,random,0.875,6,47,Type-C,0.908576,0.932594,0.024018,5
gun_control,random,0.875,6,48,Type-L,0.659167,0.974919,0.315751,5
gun_control,random,0.875,6,49,Type-C,0.983949,0.980228,0.003721,5
gun_control,random,0.875,7,0,Type-C,-0.981769,-0.983504,0.001735,5
gun_control,random,0.875,7,1,Type-C,-0.9856,-0.982737,0.002862,5
gun_control,random,0.875,7,2,Type-C,-0.965805,-0.966552,0.000747,5
gun_control,random,0.875,7,3,Type-C,-0.954696,-0.958761,0.004066,5
gun_control,random,0.875,7,4,Type-C,-0.931704,-0.936568,0.004864,5
gun_control,random,0.875,7,5,Type-C,-0.98681,-0.982496,0.004314,5
gun_control,random,0.875,7,6,Type-C,-0.955697,-0.958561,0.002864,5
gun_control,random,0.875,7,7,Type-C,-0.985698,-0.982718,0.00298,5
gun_control,random,0.875,7,8,Type-C,-0.773824,-0.752367,0.021456,5
gun_control,random,0.875,7,9,Type-C,-0.733435,-0.760445,0.02701,5
gun_control,random,0.875,7,10,Type-L,0.096788,-0.96336,1.060147,5
gun_control,random,0.875,7,11,Type-C,-0.964885,-0.966736,0.001851,5
gun_control,random,0.875,7,12,Type-C,-0.983696,-0.983118,0.000577,5
gun_control,random,0.875,7,13,Type-C,-0.975716,-0.976351,0.000635,5
gun_control,random,0.875,7,14,Type-C,-0.768814,-0.753369,0.015445,5
gun_control,random,0.875,7,15,Type-L,-0.703681,-0.954557,0.250876,5
gun_control,random,0.875,7,16,Type-L,-0.658019,-0.982496,0.324476,5
gun_control,random,0.875,7,17,Type-C,-0.841758,-0.876947,0.035189,5
gun_control,random,0.875,7,18,Type-C,-0.714148,-0.727555,0.013407,5
gun_control,random,0.875,7,19,Type-C,-0.415618,-0.397468,0.01815,5
gun_control,random,0.875,7,20,Type-C,-0.47427,-0.447562,0.026707,5
gun_control,random,0.875,7,21,Type-C,-0.403009,-0.39999,0.003019,5
gun_control,random,0.875,7,22,Type-C,-0.35571,-0.374641,0.018931,5
gun_control,random,0.875,7,23,Type-C,-0.405457,-0.3995,0.005957,5
gun_control,random,0.875,7,24,Type-C,-0.348893,-0.376004,0.027111,5
gun_control,random,0.875,7,25,Type-C,0.09119,0.099044,0.007854,5
gun_control,random,0.875,7,26,Type-C,-0.080677,-0.074211,0.006466,5
gun_control,random,0.875,7,27,Type-C,0.187921,0.164063,0.023858,5
gun_control,random,0.875,7,28,Type-C,0.090088,0.099264,0.009176,5
gun_control,random,0.875,7,29,Type-C,-0.300229,-0.318749,0.01852,5
gun_control,random,0.875,7,30,Type-L,0.606805,0.544133,0.062672,5
gun_control,random,0.875,7,31,Type-C,0.341148,0.357588,0.01644,5
gun_control,random,0.875,7,32,Type-C,0.491242,0.470521,0.020721,5
gun_control,random,0.875,7,33,Type-C,0.458907,0.476988,0.018081,5
gun_control,random,0.875,7,34,Type-C,0.448771,0.479015,0.030244,5
gun_control,random,0.875,7,35,Type-L,0.201099,0.50054,0.299441,5
gun_control,random,0.875,7,36,Type-C,0.496974,0.469374,0.027599,5
gun_control,random,0.875,7,37,Type-C,0.983078,0.981172,0.001906,5
gun_control,random,0.875,7,38,Type-C,0.968369,0.973744,0.005375,5
gun_control,random,0.875,7,39,Type-C,0.97531,0.975362,5.2e-05,5
gun_control,random,0.875,7,40,Type-C,0.977399,0.977886,0.000488,5
gun_control,random,0.875,7,41,Type-L,0.82477,0.943884,0.119114,5
gun_control,random,0.875,7,42,Type-C,0.971428,0.973132,0.001703,5
gun_control,random,0.875,7,43,Type-C,0.909383,0.926961,0.017578,5
gun_control,random,0.875,7,44,Type-C,0.979901,0.979981,8.1e-05,5
gun_control,random,0.875,7,45,Type-C,0.984406,0.980906,0.0035,5
gun_control,random,0.875,7,46,Type-C,0.979715,0.980019,0.000304,5
gun_control,random,0.875,7,47,Type-C,0.905373,0.927763,0.02239,5
gun_control,random,0.875,7,48,Type-C,0.964866,0.974444,0.009578,5
gun_control,random,0.875,7,49,Type-C,0.984438,0.9809,0.003538,5
gun_control,random,0.875,8,0,Type-C,-0.981716,-0.983434,0.001718,5
gun_control,random,0.875,8,1,Type-C,-0.986912,-0.984949,0.001963,5
gun_control,random,0.875,8,2,Type-C,-0.967078,-0.968785,0.001707,5
gun_control,random,0.875,8,3,Type-C,-0.962328,-0.969735,0.007407,5
gun_control,random,0.875,8,4,Type-L,0.006159,-0.944698,0.950856,5
gun_control,random,0.875,8,5,Type-C,-0.988389,-0.984653,0.003736,5
gun_control,random,0.875,8,6,Type-C,-0.964425,-0.969316,0.00489,5
gun_control,random,0.875,8,7,Type-C,-0.987034,-0.984924,0.00211,5
gun_control,random,0.875,8,8,Type-C,-0.824978,-0.840155,0.015177,5
gun_control,random,0.875,8,9,Type-C,-0.8106,-0.84303,0.03243,5
gun_control,random,0.875,8,10,Type-L,-0.001352,-0.965857,0.964506,5
gun_control,random,0.875,8,11,Type-L,0.457786,-0.965857,1.423644,5
gun_control,random,0.875,8,12,Type-C,-0.985042,-0.985323,0.000281,5
gun_control,random,0.875,8,13,Type-C,-0.975618,-0.976165,0.000547,5
gun_control,random,0.875,8,14,Type-C,-0.825318,-0.840087,0.014769,5
gun_control,random,0.875,8,15,Type-C,-0.959838,-0.970233,0.010395,5
gun_control,random,0.875,8,16,Type-C,-0.982562,-0.983265,0.000702,5
gun_control,random,0.875,8,17,Type-C,-0.869819,-0.876612,0.006793,5
gun_control,random,0.875,8,18,Type-C,-0.735199,-0.761064,0.025865,5
gun_control,random,0.875,8,19,Type-C,-0.399743,-0.375006,0.024737,5
gun_control,random,0.875,8,20,Type-C,-0.474606,-0.448102,0.026504,5
gun_control,random,0.875,8,21,Type-L,0.221532,-0.395984,0.617515,5
gun_control,random,0.875,8,22,Type-C,-0.361367,-0.382682,0.021314,5
gun_control,random,0.875,8,23,Type-C,-0.389872,-0.376981,0.012891,5
gun_control,random,0.875,8,24,Type-C,-0.35433,-0.384089,0.029759,5
gun_control,random,0.875,8,25,Type-C,0.058147,0.04588,0.012268,5
gun_control,random,0.875,8,26,Type-C,-0.052518,-0.035265,0.017253,5
gun_control,random,0.875,8,27,Type-C,0.297855,0.330413,0.032557,5
gun_control,random,0.875,8,28,Type-C,0.055579,0.046394,0.009185,5
gun_control,random,0.875,8,29,Type-C,-0.294857,-0.311566,0.016709,5
gun_control,random,0.875,8,30,Type-L,0.315064,0.478969,0.163905,5
gun_control,random,0.875,8,31,Type-C,0.318643,0.326255,0.007612,5
gun_control,random,0.875,8,32,Type-C,0.490678,0.460816,0.029862,5
gun_control,random,0.875,8,33,Type-C,0.446423,0.448357,0.001934,5
gun_control,random,0.875,8,34,Type-C,0.396907,0.42269,0.025783,5
gun_control,random,0.875,8,35,Type-C,0.50346,0.45826,0.0452,5
gun_control,random,0.875,8,36,Type-C,0.496495,0.459653,0.036842,5
gun_control,random,0.875,8,37,Type-C,0.983215,0.981351,0.001864,5
gun_control,random,0.875,8,38,Type-C,0.96159,0.963069,0.001479,5
gun_control,random,0.875,8,39,Type-C,0.977049,0.977924,0.000875,5
gun_control,random,0.875,8,40,Type-C,0.977381,0.977858,0.000477,5
gun_control,random,0.875,8,41,Type-C,0.94019,0.957212,0.017021,5
gun_control,random,0.875,8,42,Type-C,0.968751,0.969607,0.000857,5
gun_control,random,0.875,8,43,Type-L,0.399917,0.94984,0.549923,5
gun_control,random,0.875,8,44,Type-C,0.980232,0.980443,0.00021,5
gun_control,random,0.875,8,45,Type-C,0.984525,0.981089,0.003437,5
gun_control,random,0.875,8,46,Type-C,0.980043,0.980481,0.000438,5
gun_control,random,0.875,8,47,Type-C,0.926696,0.959911,0.033215,5
gun_control,random,0.875,8,48,Type-C,0.951973,0.954855,0.002883,5
gun_control,random,0.875,8,49,Type-C,0.984572,0.981079,0.003493,5
gun_control,random,0.875,9,0,Type-C,-0.98168,-0.98338,0.0017,5
gun_control,random,0.875,9,1,Type-C,-0.986899,-0.984926,0.001973,5
gun_control,random,0.875,9,2,Type-C,-0.965584,-0.966405,0.000821,5
gun_control,random,0.875,9,3,Type-C,-0.954619,-0.957866,0.003247,5
gun_control,random,0.875,9,4,Type-C,-0.92802,-0.937378,0.009357,5
gun_control,random,0.875,9,5,Type-C,-0.988373,-0.984631,0.003742,5
gun_control,random,0.875,9,6,Type-C,-0.955622,-0.957665,0.002043,5
gun_control,random,0.875,9,7,Type-C,-0.987021,-0.984901,0.00212,5
gun_control,random,0.875,9,8,Type-C,-0.780411,-0.7715,0.008911,5
gun_control,random,0.875,9,9,Type-C,-0.767103,-0.774161,0.007059,5
gun_control,random,0.875,9,10,Type-L,0.124129,-0.963186,1.087315,5
gun_control,random,0.875,9,11,Type-C,-0.964676,-0.966586,0.00191,5
